id,start.date,start.rating,end.date,end.rating,time,start.year,end.year,,,,,,id,start.date,start.rating,end.date,end.rating
1119,40682,3,41421,4,739,2011,2013,,,,44332,45071,1119,37032,3,37771,4
1119,41421,4,41778,3,357,2013,2014,,,,45071,45428,1119,37771,4,38128,3
1119,41778,3,42366,3,588,2014,2015,,,,45428,46016,1119,38128,3,38716,3
1120,39960,4,42366,4,2406,2009,2015,,,,43610,46016,1120,36310,4,38716,4
1121,39960,4,40174,4,214,2009,2009,,,,43610,43824,1121,36310,4,36524,4
1121,40174,4,42366,4,2192,2009,2015,,,,43824,46016,1121,36524,4,38716,4
1121,40174,4,40774,4,600,2009,2011,,,,43824,44424,1121,36524,4,37124,4
1121,40774,4,42366,4,1592,2011,2015,,,,44424,46016,1121,37124,4,38716,4
1122,41056,3,41544,3,488,2012,2013,,,,44706,45194,1122,37406,3,37894,3
1122,41544,3,41635,4,91,2013,2013,,,,45194,45285,1122,37894,3,37985,4
1122,41635,4,42366,4,731,2013,2015,,,,45285,46016,1122,37985,4,38716,4
1123,40321,4,41078,4,757,2010,2012,,,,43971,44728,1123,36671,4,37428,4
1123,41078,4,42366,4,1288,2012,2015,,,,44728,46016,1123,37428,4,38716,4
1124,42001,4,42366,4,365,2014,2015,,,,45651,46016,1124,38351,4,38716,4
1125,41270,3,42366,4,1096,2012,2015,,,,44920,46016,1125,37620,3,38716,4
1125,41270,4,42366,4,1096,2012,2015,,,,44920,46016,1125,37620,4,38716,4
1126,40835,5,41170,6,335,2011,2012,,,,44485,44820,1126,37185,5,37520,6
1126,41170,6,41513,6,343,2012,2013,,,,44820,45163,1126,37520,6,37863,6
1126,41513,6,42366,6,853,2013,2015,,,,45163,46016,1126,37863,6,38716,6
1127,41108,2,42366,2,1258,2012,2015,,,,44758,46016,1127,37458,2,38716,2
1128,42001,2,42366,2,365,2014,2015,,,,45651,46016,1128,38351,2,38716,2
1130,41778,5,42366,5,588,2014,2015,,,,45428,46016,1130,38128,5,38716,5
1131,41200,3,42366,3,1166,2012,2015,,,,44850,46016,1131,37550,3,38716,3
1132,40326,3,40682,3,356,2010,2011,,,,43976,44332,1132,36676,3,37032,3
1132,40682,3,41078,4,396,2011,2012,,,,44332,44728,1132,37032,3,37428,4
1132,41078,4,41087,5,9,2012,2012,,,,44728,44737,1132,37428,4,37437,5
1132,41087,5,41574,5,487,2012,2013,,,,44737,45224,1132,37437,5,37924,5
1132,41574,5,42366,5,792,2013,2015,,,,45224,46016,1132,37924,5,38716,5
1133,41412,4,42366,4,954,2013,2015,,,,45062,46016,1133,37762,4,38716,4
1134,40540,4,41117,3,577,2010,2012,,,,44190,44767,1134,36890,4,37467,3
1134,41117,3,42366,3,1249,2012,2015,,,,44767,46016,1134,37467,3,38716,3
1135,39982,5,40326,5,344,2009,2010,,,,43632,43976,1135,36332,5,36676,5
1135,40326,5,40713,6,387,2010,2011,,,,43976,44363,1135,36676,5,37063,6
1135,40713,6,41270,7,557,2011,2012,,,,44363,44920,1135,37063,6,37620,7
1135,41270,7,41513,6,243,2012,2013,,,,44920,45163,1135,37620,7,37863,6
1135,41513,6,41605,8,92,2013,2013,,,,45163,45255,1135,37863,6,37955,8
1135,41605,8,42143,7,538,2013,2015,,,,45255,45793,1135,37955,8,38493,7
1135,42143,7,42366,7,223,2015,2015,,,,45793,46016,1135,38493,7,38716,7
1136,40774,3,41117,4,343,2011,2012,,,,44424,44767,1136,37124,3,37467,4
1136,41117,4,42366,4,1249,2012,2015,,,,44767,46016,1136,37467,4,38716,4
1137,40104,3,42366,3,2262,2009,2015,,,,43754,46016,1137,36454,3,38716,3
1138,40449,2,42366,2,1917,2010,2015,,,,44099,46016,1138,36799,2,38716,2
1139,40174,7,40905,7,731,2009,2011,,,,43824,44555,1139,36524,7,37255,7
1139,40905,7,41270,7,365,2011,2012,,,,44555,44920,1139,37255,7,37620,7
1139,41270,7,41635,8,365,2012,2013,,,,44920,45285,1139,37620,7,37985,8
1140,40722,2,41179,3,457,2011,2012,,,,44372,44829,1140,37072,2,37529,3
1140,41179,3,42366,3,1187,2012,2015,,,,44829,46016,1140,37529,3,38716,3
1141,40540,4,42366,4,1826,2010,2015,,,,44190,46016,1141,36890,4,38716,4
1142,40682,2,42366,2,1684,2011,2015,,,,44332,46016,1142,37032,2,38716,2
1143,40844,4,42001,4,1157,2011,2014,,,,44494,45651,1143,37194,4,38351,4
1143,42001,4,42366,4,365,2014,2015,,,,45651,46016,1143,38351,4,38716,4
1145,39960,2,41047,3,1087,2009,2012,,,,43610,44697,1145,36310,2,37397,3
1145,41047,3,41635,3,588,2012,2013,,,,44697,45285,1145,37397,3,37985,3
1145,41635,3,42366,3,731,2013,2015,,,,45285,46016,1145,37985,3,38716,3
1147,40387,3,40905,3,518,2010,2011,,,,44037,44555,1147,36737,3,37255,3
1147,40905,3,41270,4,365,2011,2012,,,,44555,44920,1147,37255,3,37620,4
1147,41270,4,42366,4,1096,2012,2015,,,,44920,46016,1147,37620,4,38716,4
1148,39991,4,41506,4,1515,2009,2013,,,,43641,45156,1148,36341,4,37856,4
1148,41506,4,42366,4,860,2013,2015,,,,45156,46016,1148,37856,4,38716,4
1149,39960,4,41626,4,1666,2009,2013,,,,43610,45276,1149,36310,4,37976,4
1149,41626,4,42366,4,740,2013,2015,,,,45276,46016,1149,37976,4,38716,4
1150,39951,4,40174,4,223,2009,2009,,,,43601,43824,1150,36301,4,36524,4
1150,40174,4,42366,4,2192,2009,2015,,,,43824,46016,1150,36524,4,38716,4
1150,40174,4,40905,4,731,2009,2011,,,,43824,44555,1150,36524,4,37255,4
1150,40905,4,42366,4,1461,2011,2015,,,,44555,46016,1150,37255,4,38716,4
1151,41778,4,42366,4,588,2014,2015,,,,45428,46016,1151,38128,4,38716,4
1152,40317,2,41635,3,1318,2010,2013,,,,43967,45285,1152,36667,2,37985,3
1152,41635,3,42366,3,731,2013,2015,,,,45285,46016,1152,37985,3,38716,3
1153,40320,4,40689,4,369,2010,2011,,,,43970,44339,1153,36670,4,37039,4
1153,40689,4,40905,5,216,2011,2011,,,,44339,44555,1153,37039,4,37255,5
1153,40905,5,41870,4,965,2011,2014,,,,44555,45520,1153,37255,5,38220,4
1153,41870,4,42366,4,496,2014,2015,,,,45520,46016,1153,38220,4,38716,4
1154,39954,3,40174,3,220,2009,2009,,,,43604,43824,1154,36304,3,36524,3
1154,40174,3,41056,3,882,2009,2012,,,,43824,44706,1154,36524,3,37406,3
1154,41056,3,41901,3,845,2012,2014,,,,44706,45551,1154,37406,3,38251,3
1154,41901,3,42366,3,465,2014,2015,,,,45551,46016,1154,38251,3,38716,3
1155,40682,3,42366,3,1684,2011,2015,,,,44332,46016,1155,37032,3,38716,3
1156,41270,2,42366,2,1096,2012,2015,,,,44920,46016,1156,37620,2,38716,2
1157,40326,3,42366,3,2040,2010,2015,,,,43976,46016,1157,36676,3,38716,3
1159,41148,6,42366,6,1218,2012,2015,,,,44798,46016,1159,37498,6,38716,6
1160,40540,3,41635,3,1095,2010,2013,,,,44190,45285,1160,36890,3,37985,3
1160,41635,3,42366,3,731,2013,2015,,,,45285,46016,1160,37985,3,38716,3
1161,41778,4,42366,4,588,2014,2015,,,,45428,46016,1161,38128,4,38716,4
1162,40174,1,42366,1,2192,2009,2015,,,,43824,46016,1162,36524,1,38716,1
1163,39951,3,41047,6,1096,2009,2012,,,,43601,44697,1163,36301,3,37397,6
1163,41047,6,42366,8,1319,2012,2015,,,,44697,46016,1163,37397,6,38716,8
1163,41047,8,41056,5,9,2012,2012,,,,44697,44706,1163,37397,8,37406,5
1163,41056,5,41209,4,153,2012,2012,,,,44706,44859,1163,37406,5,37559,4
1164,41047,4,41056,6,9,2012,2012,,,,44697,44706,1164,37397,4,37406,6
1164,41056,6,41170,7,114,2012,2012,,,,44706,44820,1164,37406,6,37520,7
1164,41170,7,41412,6,242,2012,2013,,,,44820,45062,1164,37520,7,37762,6
1164,41412,6,41962,6,550,2013,2014,,,,45062,45612,1164,37762,6,38312,6
1164,41962,6,42366,6,404,2014,2015,,,,45612,46016,1164,38312,6,38716,6
1165,40540,5,40905,5,365,2010,2011,,,,44190,44555,1165,36890,5,37255,5
1165,40905,5,41421,4,516,2011,2013,,,,44555,45071,1165,37255,5,37771,4
1165,41421,4,42366,4,945,2013,2015,,,,45071,46016,1165,37771,4,38716,4
1166,40317,3,41270,3,953,2010,2012,,,,43967,44920,1166,36667,3,37620,3
1167,40012,6,41565,5,1553,2009,2013,,,,43662,45215,1167,36362,6,37915,5
1167,41565,5,42366,5,801,2013,2015,,,,45215,46016,1167,37915,5,38716,5
1168,40113,6,41148,5,1035,2009,2012,,,,43763,44798,1168,36463,6,37498,5
1168,41148,5,42366,5,1218,2012,2015,,,,44798,46016,1168,37498,5,38716,5
1169,39951,5,39960,5,9,2009,2009,,,,43601,43610,1169,36301,5,36310,5
1169,39960,5,40540,6,580,2009,2010,,,,43610,44190,1169,36310,5,36890,6
1169,40540,6,40905,6,365,2010,2011,,,,44190,44555,1169,36890,6,37255,6
1169,41270,4,42366,4,1096,2012,2015,,,,44920,46016,1169,37620,4,38716,4
1170,41412,5,42366,5,954,2013,2015,,,,45062,46016,1170,37762,5,38716,5
1171,39982,6,41787,6,1805,2009,2014,,,,43632,45437,1171,36332,6,38137,6
1171,41787,6,42366,6,579,2014,2015,,,,45437,46016,1171,38137,6,38716,6
1173,39951,5,40012,6,61,2009,2009,,,,43601,43662,1173,36301,5,36362,6
1173,40012,6,40317,5,305,2009,2010,,,,43662,43967,1173,36362,6,36667,5
1176,40540,4,41173,4,633,2010,2012,,,,44190,44823,1176,36890,4,37523,4
1176,41173,4,42366,4,1193,2012,2015,,,,44823,46016,1176,37523,4,38716,4
1177,41421,2,42366,2,945,2013,2015,,,,45071,46016,1177,37771,2,38716,2
1178,40409,5,42001,4,1592,2010,2014,,,,44059,45651,1178,36759,5,38351,4
1178,42001,4,42366,4,365,2014,2015,,,,45651,46016,1178,38351,4,38716,4
1181,40905,5,41047,5,142,2011,2012,,,,44555,44697,1181,37255,5,37397,5
1181,41047,5,41787,5,740,2012,2014,,,,44697,45437,1181,37397,5,38137,5
1181,41787,5,42366,5,579,2014,2015,,,,45437,46016,1181,38137,5,38716,5
1182,40174,7,42366,7,2192,2009,2015,,,,43824,46016,1182,36524,7,38716,7
1183,41270,2,41778,2,508,2012,2014,,,,44920,45428,1183,37620,2,38128,2
1183,41778,2,42366,2,588,2014,2015,,,,45428,46016,1183,38128,2,38716,2
1185,40165,2,41787,2,1622,2009,2014,,,,43815,45437,1185,36515,2,38137,2
1185,41787,2,42366,2,579,2014,2015,,,,45437,46016,1185,38137,2,38716,2
1186,40174,3,41787,2,1613,2009,2014,,,,43824,45437,1186,36524,3,38137,2
1186,41787,2,42366,2,579,2014,2015,,,,45437,46016,1186,38137,2,38716,2
1187,40540,6,41635,6,1095,2010,2013,,,,44190,45285,1187,36890,6,37985,6
1187,41635,6,42366,6,731,2013,2015,,,,45285,46016,1187,37985,6,38716,6
1188,40052,2,40357,2,305,2009,2010,,,,43702,44007,1188,36402,2,36707,2
1188,40357,2,40682,3,325,2010,2011,,,,44007,44332,1188,36707,2,37032,3
1188,40682,3,42366,3,1684,2011,2015,,,,44332,46016,1188,37032,3,38716,3
1188,40682,3,42001,4,1319,2011,2014,,,,44332,45651,1188,37032,3,38351,4
1188,42001,4,42366,4,365,2014,2015,,,,45651,46016,1188,38351,4,38716,4
1189,39951,2,40326,2,375,2009,2010,,,,43601,43976,1189,36301,2,36676,2
1189,40326,2,40540,3,214,2010,2010,,,,43976,44190,1189,36676,2,36890,3
1189,40540,3,40691,3,151,2010,2011,,,,44190,44341,1189,36890,3,37041,3
1190,41971,4,42366,4,395,2014,2015,,,,45621,46016,1190,38321,4,38716,4
1192,39951,3,42366,3,2415,2009,2015,,,,43601,46016,1192,36301,3,38716,3
1193,41421,6,42366,6,945,2013,2015,,,,45071,46016,1193,37771,6,38716,6
1194,40012,4,40113,4,101,2009,2009,,,,43662,43763,1194,36362,4,36463,4
1194,40113,4,40174,4,61,2009,2009,,,,43763,43824,1194,36463,4,36524,4
1194,40174,4,40903,4,729,2009,2011,,,,43824,44553,1194,36524,4,37253,4
1194,40903,4,42366,4,1463,2011,2015,,,,44553,46016,1194,37253,4,38716,4
1195,39951,5,40776,6,825,2009,2011,,,,43601,44426,1195,36301,5,37126,6
1195,40776,6,41778,5,1002,2011,2014,,,,44426,45428,1195,37126,6,38128,5
1195,41778,5,42366,5,588,2014,2015,,,,45428,46016,1195,38128,5,38716,5
1196,40691,4,42366,4,1675,2011,2015,,,,44341,46016,1196,37041,4,38716,4
1197,40174,5,40317,6,143,2009,2010,,,,43824,43967,1197,36524,5,36667,6
1197,40317,6,41209,6,892,2010,2012,,,,43967,44859,1197,36667,6,37559,6
1197,41209,6,41412,7,203,2012,2013,,,,44859,45062,1197,37559,6,37762,7
1197,41412,7,41473,6,61,2013,2013,,,,45062,45123,1197,37762,7,37823,6
1197,41473,6,42366,6,893,2013,2015,,,,45123,46016,1197,37823,6,38716,6
1198,41421,4,42366,4,945,2013,2015,,,,45071,46016,1198,37771,4,38716,4
1199,40479,4,42366,4,1887,2010,2015,,,,44129,46016,1199,36829,4,38716,4
1200,40905,2,42366,2,1461,2011,2015,,,,44555,46016,1200,37255,2,38716,2
1203,41421,2,42366,2,945,2013,2015,,,,45071,46016,1203,37771,2,38716,2
1204,40905,2,42366,2,1461,2011,2015,,,,44555,46016,1204,37255,2,38716,2
1205,41056,3,41635,4,579,2012,2013,,,,44706,45285,1205,37406,3,37985,4
1205,41635,4,41783,4,148,2013,2014,,,,45285,45433,1205,37985,4,38133,4
1205,41783,4,42366,4,583,2014,2015,,,,45433,46016,1205,38133,4,38716,4
1206,40174,4,41240,4,1066,2009,2012,,,,43824,44890,1206,36524,4,37590,4
1206,41240,4,41635,4,395,2012,2013,,,,44890,45285,1206,37590,4,37985,4
1206,41635,4,42366,5,731,2013,2015,,,,45285,46016,1206,37985,4,38716,5
1206,41635,5,42366,5,731,2013,2015,,,,45285,46016,1206,37985,5,38716,5
1207,40317,4,40326,4,9,2010,2010,,,,43967,43976,1207,36667,4,36676,4
1207,40326,4,42366,4,2040,2010,2015,,,,43976,46016,1207,36676,4,38716,4
1208,40691,4,41574,4,883,2011,2013,,,,44341,45224,1208,37041,4,37924,4
1208,41574,4,42143,5,569,2013,2015,,,,45224,45793,1208,37924,4,38493,5
1208,42143,5,42275,4,132,2015,2015,,,,45793,45925,1208,38493,5,38625,4
1208,42275,4,42366,4,91,2015,2015,,,,45925,46016,1208,38625,4,38716,4
1210,40043,6,40684,5,641,2009,2011,,,,43693,44334,1210,36393,6,37034,5
1210,40684,5,42366,5,1682,2011,2015,,,,44334,46016,1210,37034,5,38716,5
1211,40174,5,40540,5,366,2009,2010,,,,43824,44190,1211,36524,5,36890,5
1211,40540,5,40774,6,234,2010,2011,,,,44190,44424,1211,36890,5,37124,6
1211,40774,6,41452,6,678,2011,2013,,,,44424,45102,1211,37124,6,37802,6
1211,41452,6,42366,6,914,2013,2015,,,,45102,46016,1211,37802,6,38716,6
1212,40905,2,41605,3,700,2011,2013,,,,44555,45255,1212,37255,2,37955,3
1212,41605,3,42366,3,761,2013,2015,,,,45255,46016,1212,37955,3,38716,3
1213,40691,3,42366,3,1675,2011,2015,,,,44341,46016,1213,37041,3,38716,3
1214,40325,3,40905,3,580,2010,2011,,,,43975,44555,1214,36675,3,37255,3
1214,40905,3,42366,3,1461,2011,2015,,,,44555,46016,1214,37255,3,38716,3
1215,42001,5,42152,6,151,2014,2015,,,,45651,45802,1215,38351,5,38502,6
1215,42152,6,42366,6,214,2015,2015,,,,45802,46016,1215,38502,6,38716,6
1216,41179,4,42366,4,1187,2012,2015,,,,44829,46016,1216,37529,4,38716,4
1217,40317,8,40387,8,70,2010,2010,,,,43967,44037,1217,36667,8,36737,8
1220,40317,3,42366,3,2049,2010,2015,,,,43967,46016,1220,36667,3,38716,3
1221,40326,2,42366,2,2040,2010,2015,,,,43976,46016,1221,36676,2,38716,2
1222,40317,3,42366,3,2049,2010,2015,,,,43967,46016,1222,36667,3,38716,3
1223,40752,3,41910,3,1158,2011,2014,,,,44402,45560,1223,37102,3,38260,3
1223,41910,3,42366,3,456,2014,2015,,,,45560,46016,1223,38260,3,38716,3
1224,41047,2,42152,2,1105,2012,2015,,,,44697,45802,1224,37397,2,38502,2
1224,42152,2,42366,2,214,2015,2015,,,,45802,46016,1224,38502,2,38716,2
1225,41635,3,42366,3,731,2013,2015,,,,45285,46016,1225,37985,3,38716,3
1226,40378,4,40691,4,313,2010,2011,,,,44028,44341,1226,36728,4,37041,4
1226,40691,4,41047,4,356,2011,2012,,,,44341,44697,1226,37041,4,37397,4
1226,41047,4,41139,5,92,2012,2012,,,,44697,44789,1226,37397,4,37489,5
1226,41139,5,41544,6,405,2012,2013,,,,44789,45194,1226,37489,5,37894,6
1226,41544,6,42143,6,599,2013,2015,,,,45194,45793,1226,37894,6,38493,6
1226,42143,6,42366,6,223,2015,2015,,,,45793,46016,1226,38493,6,38716,6
1227,40326,4,40905,5,579,2010,2011,,,,43976,44555,1227,36676,4,37255,5
1228,40866,4,41270,4,404,2011,2012,,,,44516,44920,1228,37216,4,37620,4
1229,39960,5,40540,5,580,2009,2010,,,,43610,44190,1229,36310,5,36890,5
1229,40540,5,41085,4,545,2010,2012,,,,44190,44735,1229,36890,5,37435,4
1229,41085,4,41565,4,480,2012,2013,,,,44735,45215,1229,37435,4,37915,4
1229,41565,4,42366,4,801,2013,2015,,,,45215,46016,1229,37915,4,38716,4
1230,42001,2,42152,2,151,2014,2015,,,,45651,45802,1230,38351,2,38502,2
1230,42152,2,42366,2,214,2015,2015,,,,45802,46016,1230,38502,2,38716,2
1232,41056,4,42366,4,1310,2012,2015,,,,44706,46016,1232,37406,4,38716,4
1233,40905,3,41415,4,510,2011,2013,,,,44555,45065,1233,37255,3,37765,4
1234,40074,3,41787,4,1713,2009,2014,,,,43724,45437,1234,36424,3,38137,4
1234,41787,4,42366,4,579,2014,2015,,,,45437,46016,1234,38137,4,38716,4
1235,40174,2,41412,2,1238,2009,2013,,,,43824,45062,1235,36524,2,37762,2
1235,41412,2,41870,3,458,2013,2014,,,,45062,45520,1235,37762,2,38220,3
1235,41870,3,42001,3,131,2014,2014,,,,45520,45651,1235,38220,3,38351,3
1235,42001,3,42366,3,365,2014,2015,,,,45651,46016,1235,38351,3,38716,3
1236,39982,5,40479,4,497,2009,2010,,,,43632,44129,1236,36332,5,36829,4
1236,40479,4,41240,4,761,2010,2012,,,,44129,44890,1236,36829,4,37590,4
1236,41240,4,42152,4,912,2012,2015,,,,44890,45802,1236,37590,4,38502,4
1236,42152,4,42366,4,214,2015,2015,,,,45802,46016,1236,38502,4,38716,4
1238,40540,5,41544,5,1004,2010,2013,,,,44190,45194,1238,36890,5,37894,5
1238,41544,5,42366,5,822,2013,2015,,,,45194,46016,1238,37894,5,38716,5
1239,39951,4,41056,4,1105,2009,2012,,,,43601,44706,1239,36301,4,37406,4
1239,41056,4,41200,5,144,2012,2012,,,,44706,44850,1239,37406,4,37550,5
1239,41200,5,41421,6,221,2012,2013,,,,44850,45071,1239,37550,5,37771,6
1239,41421,6,42366,6,945,2013,2015,,,,45071,46016,1239,37771,6,38716,6
1240,40113,4,40479,4,366,2009,2010,,,,43763,44129,1240,36463,4,36829,4
1240,40479,4,40540,5,61,2010,2010,,,,44129,44190,1240,36829,4,36890,5
1240,40540,5,41047,6,507,2010,2012,,,,44190,44697,1240,36890,5,37397,6
1240,41047,6,41078,6,31,2012,2012,,,,44697,44728,1240,37397,6,37428,6
1240,41078,6,41962,6,884,2012,2014,,,,44728,45612,1240,37428,6,38312,6
1240,41962,6,42366,6,404,2014,2015,,,,45612,46016,1240,38312,6,38716,6
1241,40012,2,41048,3,1036,2009,2012,,,,43662,44698,1241,36362,2,37398,3
1241,41048,3,42366,3,1318,2012,2015,,,,44698,46016,1241,37398,3,38716,3
1244,40774,5,42366,5,1592,2011,2015,,,,44424,46016,1244,37124,5,38716,5
1245,40717,4,42366,4,1649,2011,2015,,,,44367,46016,1245,37067,4,38716,4
1246,40866,6,41047,6,181,2011,2012,,,,44516,44697,1246,37216,6,37397,6
1246,41047,6,41421,6,374,2012,2013,,,,44697,45071,1246,37397,6,37771,6
1246,41421,6,41635,5,214,2013,2013,,,,45071,45285,1246,37771,6,37985,5
1246,41635,5,41787,4,152,2013,2014,,,,45285,45437,1246,37985,5,38137,4
1248,40174,4,41056,3,882,2009,2012,,,,43824,44706,1248,36524,4,37406,3
1249,40682,4,40752,6,70,2011,2011,,,,44332,44402,1249,37032,4,37102,6
1249,40752,6,41635,5,883,2011,2013,,,,44402,45285,1249,37102,6,37985,5
1249,41635,5,42366,5,731,2013,2015,,,,45285,46016,1249,37985,5,38716,5
1251,40682,7,40896,8,214,2011,2011,,,,44332,44546,1251,37032,7,37246,8
1251,40896,8,40905,7,9,2011,2011,,,,44546,44555,1251,37246,8,37255,7
1251,40905,7,41047,8,142,2011,2012,,,,44555,44697,1251,37255,7,37397,8
1252,40174,5,40691,6,517,2009,2011,,,,43824,44341,1252,36524,5,37041,6
1252,40691,6,41056,7,365,2011,2012,,,,44341,44706,1252,37041,6,37406,7
1252,41544,8,42366,8,822,2013,2015,,,,45194,46016,1252,37894,8,38716,8
1256,40844,4,41473,4,629,2011,2013,,,,44494,45123,1256,37194,4,37823,4
1256,41473,4,42366,4,893,2013,2015,,,,45123,46016,1256,37823,4,38716,4
1257,40174,4,42366,4,2192,2009,2015,,,,43824,46016,1257,36524,4,38716,4
1258,41809,3,42366,3,557,2014,2015,,,,45459,46016,1258,38159,3,38716,3
1259,41047,5,42275,4,1228,2012,2015,,,,44697,45925,1259,37397,5,38625,4
1259,42275,4,42366,4,91,2015,2015,,,,45925,46016,1259,38625,4,38716,4
1260,40322,4,41787,4,1465,2010,2014,,,,43972,45437,1260,36672,4,38137,4
1260,41787,4,42366,4,579,2014,2015,,,,45437,46016,1260,38137,4,38716,4
1261,40052,4,40348,3,296,2009,2010,,,,43702,43998,1261,36402,4,36698,3
1261,40348,3,41809,3,1461,2010,2014,,,,43998,45459,1261,36698,3,38159,3
1261,41809,3,41901,3,92,2014,2014,,,,45459,45551,1261,38159,3,38251,3
1261,41901,3,42366,3,465,2014,2015,,,,45551,46016,1261,38251,3,38716,3
1262,41270,3,42366,3,1096,2012,2015,,,,44920,46016,1262,37620,3,38716,3
1263,41056,5,41412,6,356,2012,2013,,,,44706,45062,1263,37406,5,37762,6
1263,41412,6,41421,7,9,2013,2013,,,,45062,45071,1263,37762,6,37771,7
1263,41421,7,41870,6,449,2013,2014,,,,45071,45520,1263,37771,7,38220,6
1263,41870,6,42366,6,496,2014,2015,,,,45520,46016,1263,38220,6,38716,6
1264,39951,3,42366,3,2415,2009,2015,,,,43601,46016,1264,36301,3,38716,3
1266,40540,3,41270,4,730,2010,2012,,,,44190,44920,1266,36890,3,37620,4
1266,41270,4,42366,4,1096,2012,2015,,,,44920,46016,1266,37620,4,38716,4
1267,41056,3,42366,3,1310,2012,2015,,,,44706,46016,1267,37406,3,38716,3
1268,40174,7,41543,6,1369,2009,2013,,,,43824,45193,1268,36524,7,37893,6
1268,41543,6,42366,6,823,2013,2015,,,,45193,46016,1268,37893,6,38716,6
1269,42149,3,42366,3,217,2015,2015,,,,45799,46016,1269,38499,3,38716,3
1270,42366,3,42366,3,0,2015,2015,,,,46016,46016,1270,38716,3,38716,3
1271,40317,3,42001,3,1684,2010,2014,,,,43967,45651,1271,36667,3,38351,3
1271,42001,3,42366,3,365,2014,2015,,,,45651,46016,1271,38351,3,38716,3
1272,40317,3,42366,3,2049,2010,2015,,,,43967,46016,1272,36667,3,38716,3
1273,41818,4,42366,4,548,2014,2015,,,,45468,46016,1273,38168,4,38716,4
1274,40357,4,41839,4,1482,2010,2014,,,,44007,45489,1274,36707,4,38189,4
1274,41839,4,42366,4,527,2014,2015,,,,45489,46016,1274,38189,4,38716,4
1275,40174,5,42366,5,2192,2009,2015,,,,43824,46016,1275,36524,5,38716,5
1276,41056,5,41139,4,83,2012,2012,,,,44706,44789,1276,37406,5,37489,4
1276,41139,4,41635,5,496,2012,2013,,,,44789,45285,1276,37489,4,37985,5
1276,41635,5,42366,5,731,2013,2015,,,,45285,46016,1276,37985,5,38716,5
1277,40449,3,41635,1,1186,2010,2013,,,,44099,45285,1277,36799,3,37985,1
1277,41635,1,42366,1,731,2013,2015,,,,45285,46016,1277,37985,1,38716,1
1279,41200,5,41421,7,221,2012,2013,,,,44850,45071,1279,37550,5,37771,7
1279,41635,8,42366,8,731,2013,2015,,,,45285,46016,1279,37985,8,38716,8
1280,40326,3,42366,3,2040,2010,2015,,,,43976,46016,1280,36676,3,38716,3
1281,42213,3,42366,3,153,2015,2015,,,,45863,46016,1281,38563,3,38716,3
1283,40043,5,42366,5,2323,2009,2015,,,,43693,46016,1283,36393,5,38716,5
1284,39951,3,40083,3,132,2009,2009,,,,43601,43733,1284,36301,3,36433,3
1285,40326,3,40387,2,61,2010,2010,,,,43976,44037,1285,36676,3,36737,2
1285,40387,2,40691,4,304,2010,2011,,,,44037,44341,1285,36737,2,37041,4
1285,40691,4,40875,4,184,2011,2011,,,,44341,44525,1285,37041,4,37225,4
1285,40875,4,41416,4,541,2011,2013,,,,44525,45066,1285,37225,4,37766,4
1285,41416,4,41635,4,219,2013,2013,,,,45066,45285,1285,37766,4,37985,4
1285,41635,4,42366,4,731,2013,2015,,,,45285,46016,1285,37985,4,38716,4
1286,40326,2,41200,2,874,2010,2012,,,,43976,44850,1286,36676,2,37550,2
1286,41200,2,41787,2,587,2012,2014,,,,44850,45437,1286,37550,2,38137,2
1286,41787,2,42366,2,579,2014,2015,,,,45437,46016,1286,38137,2,38716,2
1287,40540,5,40682,8,142,2010,2011,,,,44190,44332,1287,36890,5,37032,8
1287,40682,8,40691,7,9,2011,2011,,,,44332,44341,1287,37032,8,37041,7
1288,41931,4,42366,4,435,2014,2015,,,,45581,46016,1288,38281,4,38716,4
1289,40113,1,42366,1,2253,2009,2015,,,,43763,46016,1289,36463,1,38716,1
1290,40113,3,40174,3,61,2009,2009,,,,43763,43824,1290,36463,3,36524,3
1290,40174,3,40743,3,569,2009,2011,,,,43824,44393,1290,36524,3,37093,3
1290,40743,3,42366,3,1623,2011,2015,,,,44393,46016,1290,37093,3,38716,3
1291,40440,2,41270,3,830,2010,2012,,,,44090,44920,1291,36790,2,37620,3
1291,41270,3,42001,2,731,2012,2014,,,,44920,45651,1291,37620,3,38351,2
